"name";"lat";"lon"
"babes bolyai univ";46,7677836;23,59197655
"univ la laguna";14,16052895;121,2425665
"lappeenranta univ tech";61,0648969;28,0938256
"univ stellenbosch";-33,93109005;18,86670148
"bell labs";45,5983942;9,357767135
"graz univ";47,0819948;15,4377118
"ibm software lab";43,84901275;-79,33832183
"tech mahindra";12,91018465;80,22318112
"vrije univ amsterdam";52,33396225;4,865196501
"univ lusofona";38,7581454;-9,151821696
"otago polytech";50,42340395;9,322264769
"univ fuerzas armadas";-25,26336965;-57,56949533
"univ ctr brasilia";-3,72473085;-38,54048059
"univ autonoma bucaramanga";7,1168832;-73,1051629
"univ munster";51,9665516;7,5988636
"ibm india res lab";28,6286305;77,3599015
"univ calif la jolla";32,86856685;-117,2317898
"univ complutense madrid";40,4823302;-3,363064203
"univ munich";48,1466983;11,5696234
"college pk";38,980666;-76,9369189
"univ ulm";37,936437;-88,6094993
"new sch";42,85544945;-73,92842767
"univ rome tre";38,8949029;-77,0363111
"anna univ";13,0105838;80,2353736
"agostinho neto univ";-8,941944444;13,28027778
"catholic univ angola";-8,857222222;13,28138889
"jean piaget univ angola";-8,908055556;13,40111111
"lusíada univ";38,69805556;-9,191944444
"technical univ angola";-8,873333333;13,28416667
"univ bamenda";5,93;10,17
"univ buea";4,153333333;9,292222222
"univ douala";4,055555556;9,734722222
"univ maroua";10,35;14,19
"univ yaoundé i";3,856944444;11,50138889
"univ yaoundé ii";3,963611111;11,58666667
"catholic univ central africa";3,843888889;11,52111111
"cosendai adventist univ";4,683333333;12,35
"euclid univ";13,40666667;-16,72722222
"univ bangui";4,375555556;18,56333333
"univ n'djamena";12,10472222;15,04444444
"christian bilingual univ congo";0,530216667;29,4916
"univ kinshasa";-4,419444444;15,30972222
"université libre de kinshasa";-4,366666667;15,3475
"univ lubumbashi";-11,61444444;27,48055556
"eben ezer univ minembwe";-3,830277778;28,81916667
"national univ equatorial guinea";3,746666667;8,775277778
"omar bongo univ";0,421666667;9,445555556
"busitema univ";0,545;34,025
"gulu univ";2,788333333;32,31694444
"kabale univ";-1,272222222;29,98833333
"kyambogo univ";0,35;32,63
"lira univ";2,251111111;32,82111111
"makerere univ";0,35;32,5675
"makerere univ business school";0,328333333;32,61638889
"mbarara univ science and tech";-0,616944444;30,65666667
"muni univ";2,9975;30,92583333
"soroti univ";1,765555556;33,62888889
"africa renewal univ";0,326111111;32,44055556
"african bible univ uganda";0,240555556;32,56472222
"african rural univ";0,942222222;30,81944444
"aga khan univ";24,89277778;67,07472222
"all saints univ";2,246111111;32,89972222
"ankole western univ";-0,574444444;30,37888889
"bishop stuart univ";-0,602777778;30,69555556
"bugema univ";0,569577778;32,64181944
"busoga univ";0,595;33,46194444
"cavendish univ uganda";0,301111111;32,59333333
"great lakes regional univ";-0,884722222;29,75611111
"clarke international univ";0,305277778;32,61055556
"international univ east africa";0,284722222;32,60666667
"islamic univ in uganda";1,100555556;34,17361111
"kampala international univ";0,294722222;32,60361111
"kampala univ";0,260555556;32,63388889
"kumi univ";1,4725;33,8625
"livingstone international univ";1,084166667;34,17916667
"muteesa i royal univ";-0,3225;31,7425
"mountains the moon univ";0,658611111;30,285
"ndejje univ";0,612222222;32,47611111
"nkumba univ";0,095;32,5075
"nsaka univ";0,465555556;33,20583333
"st. augustine international univ";0,283888889;32,60611111
"st. lawrence univ uganda";0,301666667;32,56194444
"stafford univ uganda";0,303333333;32,60555556
"uganda christian univ";0,355;32,745
"uganda martyrs univ";0,003611111;32,01444444
"univ kisubi";0,120555556;32,53166667
"uganda pentecostal univ";0,662222222;30,26611111
"univ the sacred heart gulu";2,770833333;32,1
"uganda tech and management univ";0,326111111;32,58361111
"victoria univ uganda";0,313611111;32,58916667
"ibanda univ";-0,123333333;30,49833333
"limkokwing univ creative tech";2,94;101,6625
"isbat univ";0,334444444;32,60138889
"univ military science and tech";0,37;32,91305556
"lund univ";55,70583333;13,19333333
"valley univ science and tech";-0,548333333;30,20111111
"uganda senior command and staff college";0,4525;33,19861111
"uganda junior staff college";0,45;33,205
"indian institute foreign trade";28,895;77,30861111
"institute petroleum studies kampala";0,298888889;32,60944444
"univ nairobi";-1,279722222;36,81666667
"kenyatta univ";-1,183055556;36,92611111
"egerton univ";-0,369722222;35,93277778
"maseno univ";-0,004722222;34,60055556
"jomo kenyatta univ agriculture and tech";-1,095277778;37,01472222
"murang'a univ tech";-0,716111111;37,14694444
"technical univ mombasa";-1,095277778;37,01472222
"dedan kimathi univ tech";-0,395277778;36,9625
"machakos univ";-1,384166667;37,82944444
"united states international univ africa";-1,218055556;36,87916667
"mount kenya univ";-1,045555556;37,08166667
"africa nazarene univ";-1,400555556;36,79
"scott christian univ";-1,5;37,26666667
"kabarak univ";-0,167222222;35,96611111
"strathmore univ";-1,31;36,81333333
"catholic univ eastern africa";-1,351388889;36,75694444
"pan africa christian univ";-1,216111111;36,88444444
"adventist univ africa";-1,401111111;36,7225
"gretsa univ";-1,053055556;37,09444444
"kca univ";-1,253055556;36,86
"africa international univ";-1,301666667;36,68972222
"riara univ";-1,314722222;36,807
"garissa univ college";-0,451388889;39,66138889
"jaramogi oginga odinga univ science and tech";-0,093888889;34,25861111
"kisii univ";-0,691111111;34,78305556
"pwani univ";-3,616388889;39,84388889
"kenya highlands univ";-0,369444444;35,2675
"zetech univ";-1,263055556;36,80361111
"machakos institute tech";-1,530555556;37,2625
"kenya institute social work and community development";-1,286944444;36,8375
"kenya advanced institute science and tech";-1,674166667;37,18055556
"univ dar es salaam";-6,780555556;39,20333333
"univ dodoma";-6,214722222;35,82472222
"open univ tanzania";-6,783563889;39,26444444
"ardhi univ";-6,764722222;39,21416667
"state univ zanzibar";-6,165833333;39,19166667
"mzumbe univ";-6,891388889;37,56027778
"sokoine univ agriculture";-6,851388889;37,65722222
"muhimbili univ health and allied sciences";-6,807777778;39,27333333
"mbeya univ science and tech";-8,941666667;33,41611111
"moshi co operative univ";-3,336666667;37,33833333
"hubert kairuki memorial univ";-6,773055556;39,255
"international medical and techogical univ";-6,712222222;39,20972222
"tumaini univ makumira";-3,371111111;36,82833333
"st. augustine univ tanzania";-2,603333333;32,89722222
"zanzibar univ";-6,225277778;39,3125
"mount meru univ";-3,3;36,63333333
"univ arusha";-3,318055556;36,87083333
"teofilo kisanji univ";-8,910833333;33,45833333
"muslim univ morogoro";-6,801111111;37,65888889
"st. john's univ tanzania";-6,198888889;35,73111111
"univ bagamoyo";-6,755833333;39,24527778
"catholic univ health and allied sciences";-2,528333333;32,9075
"st. joseph univ in tanzania";-6,791944444;39,08861111
"united african univ tanzania";-8,910833333;33,45833333
"sebastian kolowa memorial univ";-4,751388889;38,2975
"univ iringa";-7,741111111;35,72555556
"univ college education zanzibar";-6,229722222;39,21277778
"dar es salaam univ college education";-6,849722222;39,27222222
"mkwawa univ college education";-7,7625;35,68666667
"kampala international univ in tanzania";-6,886388889;39,15611111
"mwenge catholic univ";-3,301944444;37,32333333
"kilimanjaro christian medical univ college";-3,320833333;37,32972222
"ruaha univ college";-7,776111111;35,69666667
"st. francis univ college health and allied sciences";-8,099722222;36,68305556
"stefano moshi memorial univ college";-3,283055556;37,57361111
"stella maris mtwara univ college";-10,26611111;40,18611111
"tumaini univ dar es salaam college";-6,787222222;39,26055556
"nelson mandela african institute science and tech";-3,399444444;36,79666667
"eritrea institute tech";15,24305556;38,775
"addis ababa science and tech univ";8,887222222;38,80972222
"addis ababa univ";9,046666667;38,75916667
"adigrat univ";14,26666667;39,45
"ambo univ";8,983888889;37,84305556
"arba minch univ";6,065277778;37,56027778
"aksum univ";14,10611111;38,70694444
"bahir dar univ";11,59722222;37,39583333
"debre berhan univ";9,656388889;39,52166667
"dilla univ";6,421388889;38,27888889
"univ gondar";12,61472222;37,45222222
"haramaya univ";9,425;42,03333333
"jimma univ";7,685;36,83138889
"madawalabu univ";7,143055556;39,99888889
"mekelle univ";13,48111111;39,48777778
"samara univ";11,79805556;40,99888889
"st. mary's univ addis ababa";9,013055556;38,74722222
"unity univ";9,003413889;38,80319722
"adama univ";8,564444444;39,29194444
"admas univ college–addis ababa";9,023611111;38,78638889
"ethiopian civil service univ";9,022222222;38,83444444
"discovery college hong kong";22,30388889;114,0141667
"grace college business and computer science";9,017222222;38,75416667
"royal college, addis abeba";9,0375;38,74388889
"st. paul's hospital millennium medical college";9,048055556;38,7275
"amoud univ";9,945;43,22305556
"somali national univ";2,038055556;45,28694444
"univ somalia";2,033888889;45,30805556
"east africa univ";11,24222222;49,20194444
"gollis univ";9,561944444;44,03833333
"batna 1 univ";35,54083333;6,148888889
"batna 2 univ";35,635;6,2775
"univ biskra";34,84638889;5,750277778
"univ tizi ouzou";36,71666667;4,05
"algiers 1 univ";36,77083333;3,055555556
"univ science and tech houari boumediene";36,71611111;3,183055556
"univ jijel";36,80194444;5,751388889
"constantine 1 univ";36,34944444;6,621666667
"emir abdelkader univ";36,349;6,60425
"univ ouargla";31,94277778;5,298611111
"univ souk ahras";36,29608333;7,924444444
"national polytechnic school algeria";36,72333333;3,150833333
"ain shams univ";30,07702222;31,28501667
"al azhar univ";30,04583333;31,2625
"alexandria univ";31,20194444;29,90527778
"assiut univ";27,18777778;31,17027778
"aswan univ";23,99888889;32,86
"benha univ";30,47111111;31,18166667
"beni suef univ";29,08138889;31,10055556
"cairo univ";30,0275;31,21027778
"damanhour univ";31,03722222;30,45944444
"damietta univ";31,23403889;31,83205556
"egypt japan univ science and tech";30,86833333;29,58277778
"fayoum univ";29,32111111;30,83555556
"helwan univ";29,86666667;31,31666667
"kafrelsheikh univ";31,09833333;30,95
"minya univ";28,12444444;30,73416667
"menoufia univ";30,56555556;31,01277778
"port said univ";31,24138889;32,31666667
"suez canal univ";30,62277778;32,275
"suez univ";29,99777778;32,49833333
"tanta univ";30,79222222;30,99916667
"univ sadat city";30,36944444;30,4975
"ahram canadian univ";29,93527778;30,88277778
"alamein univ";30,84083333;28,92694444
"the american univ in cairo";30,01994444;31,50034444
"british univ in egypt";30,11777778;31,60638889
"delta univ for science and tech";31,44194444;31,49388889
"egyptian e learning univ";30,03777778;31,21666667
"egyptian russian univ";30,14222222;31,71861111
"future univ in egypt";30,02611111;31,49111111
"misr international univ";30,17194444;31,49166667
"nile univ";30,06777778;31,02027778
"october 6 univ";29,97694444;30,94805556
"sinai univ";31,11388889;33,69027778
"french univ egypt";30,15027778;31,60638889
"new giza univ";30,01675;31,066
"pharos univ in alexandria";31,20777778;29,96027778
"canadian international college";30,03472222;31,42944444
"institute aviation engineering and tech";30,07;31,18861111
"alexandria higher institute engineering and tech";31,22027778;29,95
"al zawiya univ";32,75;12,71666667
"omar al mukhtar univ";32,75833333;21,71222222
"univ tripoli";32,85583333;13,22138889
"abdelmalek essaâdi univ";35,56194444;-5,363055556
"al akhawayn univ";33,53916667;-5,105555556
"cadi ayyad univ";31,66611111;-8
"chouaib doukkali univ";33,22638889;-8,487222222
"mohammed v univ";33,985;-6,861944444
"mohammed v univ at souissi";33,98784167;-6,858638889
"moulay ismail univ";33,895;-5,554722222
"sidi mohamed ben abdellah univ";34,03333333;-4,980555556
"univ al qarawiyyin";34,06444444;-4,973333333
"univ hassan ii casablanca";33,54138889;-7,599722222
"université internationale de rabat";33,98527778;-6,723611111
"université mundiapolis";33,38222222;-7,567777778
"john garang memorial univ";6,22;31,55
"rumbek univ";6,8;29,6875
"univ bahr el ghazal";7,734444444;27,99138889
"univ juba";4,841111111;31,59
"univ northern bahr el ghazal";8,775277778;27,41027778
"upper nile univ";9,55;31,65833333
"akobo heritage and memorial univ";7,776944444;32,98583333
"catholic univ south sudan";7,675833333;27,995
"st. mary's univ in juba";4,845833333;31,60666667
"yei agricultural and mechanical univ";4,103888889;30,68694444
"ahfad univ for women";15,64472222;32,47138889
"neelain univ";15,60194444;32,515
"dalanj univ";12,06055556;29,66305556
"the future univ sudan";15,54888889;32,55416667
"international univ africa";15,5325;32,56805556
"national ribat univ";15,61305556;32,55972222
"omdurman ahlia univ";15,62944444;32,465
"omdurman islamic univ";15,57361111;32,44972222
"open univ sudan";15,565;32,5625
"red sea univ";19,61083333;37,22055556
"sudan univ science and tech";15,59916667;32,51333333
"univ bakhtalruda";14,0175;32,30944444
"univ dongola";19,17488889;30,45522222
"univ gadarif";14,06611111;35,33277778
"kassala univ";15,458133;36,403963
"univ khartoum";15,61222222;32,54222222
"univ kordofan";13,205;30,23777778
"univ medical sciences and tech";15,57694444;32,5575
"univ science and tech sudan";15,67194444;32,47916667
"sinnar univ";13,55083333;33,60666667
"shendi univ";16,7;33,42916667
"univ the holy quran and islamic sciences";15,63416667;32,49138889
"bayan college for science & tech";15,59916667;32,50944444
"canadian sudanese college";15,57833333;32,57444444
"national univ   sudan";15,52638889;32,58888889
"carthage univ";36,87055556;10,33444444
"univ ez zitouna";36,79444444;10,16416667
"tunis el manar univ";36,82916667;10,14638889
"univ gabès";33,85333333;10,10194444
"univ kairouan";35,67666667;10,10527778
"univ monastir";35,77111111;10,82527778
"univ sfax";34,73708333;10,74355556
"univ botswana";-24,66666667;25,93333333
"botswana accountancy college";-24,68035;25,92622222
"botswana college agriculture";-24,59138889;25,94138889
"national univ lesotho";-29,45055556;27,72305556
"namibia univ science and tech";-22,61111111;17,0575
"univ namibia";-22,61111111;17,0575
"windhoek college education";-22,54777778;17,055
"sol plaatje univ";-28,745;24,76416667
"univ mpumalanga";-25,43638889;30,98166667
"univ cape town";-33,9575;18,46055556
"univ fort hare";-32,78705556;26,84908333
"univ the free state";-29,10444444;26,17527778
"univ kwazulu natal";-29,8675;30,98083333
"north west univ";-26,69361111;27,09305556
"univ pretoria";-25,7325;28,20277778
"rhodes univ";-33,31361111;26,51972222
"stellenbosch univ";-33,930075;18,864725
"univ the western cape";-33,93333333;18,63333333
"univ the witwatersrand";-26,19083333;28,03027778
"univ limpopo";-23,88611111;29,73805556
"sefako makgatho health sciences univ";-25,61888889;28,02277778
"univ johannesburg";-26,18333333;27,99888889
"univ south africa";-25,76722222;28,19944444
"univ venda";-22,97555556;30,44444444
"rand afrikaans univ";-26,18472222;27,9975
"nelson mandela univ";-34,00888889;25,67
"univ port elizabeth";-34,00833333;25,67055556
"walter sisulu univ";-31,60333333;28,75055556
"univ zululand";-28,85277778;31,85
"cape peninsula univ tech";-33,93222222;18,64027778
"tshwane univ tech";-25,73222222;28,16194444
"central univ tech";-29,12138889;26,21361111
"durban univ tech";-29,85138889;31,00722222
"mangosuthu univ tech";-29,97;30,91361111
"vaal univ tech";-26,71055556;27,86083333
"regent univ";36,80277778;-76,19611111
"univ natal";-29,86805556;30,98055556
"univ cape town graduate school business";-33,90722222;18,41611111
"univ stellenbosch business school";-33,88459722;18,626975
"george whitefield college";-34,10611111;18,47194444
"college the transfiguration";-33,30916667;26,51305556
"univ eswatini";-26,4825;31,3125
"africa univ";-18,8975;32,60111111
"arrupe college, harare";-17,77674167;31,05803056
"bindura univ science education";-17,325;31,3325
"catholic univ zimbabwe";-17,86888889;31,0675
"chinhoyi univ tech";-17,35305556;30,20611111
"great zimbabwe univ";-20,10305556;30,86305556
"gwanda state univ";-20,95166667;29,01472222
"midlands state univ";-19,51611111;29,83305556
"national univ science and tech, zimbabwe";-20,165;28,64194444
"solusi univ";-20,20055556;28,15777778
"univ zimbabwe";-17,78388889;31,05305556
"zimbabwe open univ";-17,78333333;31,05361111
"harare institute tech";-17,83805556;31,00805556
"univ burundi";-3,378888889;29,38444444
"univ antananarivo";-18,91527778;47,55583333
"univ toamasina";-18,15333333;49,41277778
"univ toliara";-23,35361111;43,67611111
"madagascar institute political studies";-18,90666667;47,53055556
"malawi adventist univ";13,95;33,7
"millennium univ";23,74222222;90,41861111
"greenwich univ, karachi";24,78777778;67,04833333
"open univ mauritius";-20,23333889;57,49921111
"univ mauritius";-20,233888;57,49702778
"univ tech, mauritius";-20,17678483;57,46728983
"sir seewoosagur ramgoolam medical college";-20,285;57,55194444
